loss,mse,rmse,mae,r_squared,explained_variance_score,val_loss,val_mse,val_rmse,val_mae,val_r_squared,val_explained_variance_score
0.7311266660690308,0.0131860775873065,0.09463512897491455,0.09463512897491455,0.787263035774231,0.787263035774231,0.7452387809753418,0.03044610098004341,0.14297045767307281,0.14297045767307281,-1.7846760749816895,-1.7846766710281372
0.7276140451431274,0.014156586490571499,0.09498512744903564,0.09498512744903564,0.7846102714538574,0.7846102714538574,0.7407779097557068,0.030452337116003036,0.14299675822257996,0.14299675822257996,-1.7852463722229004,-1.785246729850769
0.722879946231842,0.013877768069505692,0.09521511197090149,0.09521511197090149,0.7986246943473816,0.7986246347427368,0.736066460609436,0.03017401695251465,0.1420234590768814,0.1420234590768814,-1.7597906589508057,-1.7597911357879639
0.7176209092140198,0.013048674911260605,0.09256091713905334,0.09256091713905334,0.7840327620506287,0.7840327620506287,0.7315825819969177,0.030103418976068497,0.14177900552749634,0.14177900552749634,-1.753333568572998,-1.7533339262008667
0.71270751953125,0.01253324281424284,0.09096182137727737,0.09096182137727737,0.8149808645248413,0.8149808645248413,0.7263851761817932,0.029272353276610374,0.1390882432460785,0.1390882432460785,-1.6773221492767334,-1.6773228645324707
0.7080478072166443,0.012227708473801613,0.08875888586044312,0.08875888586044312,0.8096752762794495,0.8096752762794495,0.7207936644554138,0.028010403737425804,0.1348792016506195,0.1348792016506195,-1.5619010925292969,-1.5619018077850342
0.7043589949607849,0.012865393422544003,0.09163809567689896,0.09163809567689896,0.8097822666168213,0.8097822070121765,0.7156333327293396,0.02716587483882904,0.13198256492614746,0.13198256492614746,-1.4846582412719727,-1.4846585988998413
0.6991934776306152,0.01200703252106905,0.08903352916240692,0.08903352916240692,0.8201454877853394,0.8201455473899841,0.7105342149734497,0.02636106126010418,0.12944331765174866,0.12944331765174866,-1.411048173904419,-1.4110487699508667
0.6945863962173462,0.011691763997077942,0.08734235912561417,0.08734235912561417,0.8148410320281982,0.814841091632843,0.7059512138366699,0.026063084602355957,0.12859965860843658,0.12859965860843658,-1.3837945461273193,-1.3837947845458984
0.6905609965324402,0.011945665813982487,0.08842000365257263,0.08842000365257263,0.8223787546157837,0.8223787546157837,0.7013591527938843,0.025731094181537628,0.1276448667049408,0.1276448667049408,-1.3534297943115234,-1.3534302711486816
0.6872019171714783,0.012836381793022156,0.09133041650056839,0.09133041650056839,0.8090633153915405,0.8090633153915405,0.6965445876121521,0.025145048275589943,0.12592850625514984,0.12592850625514984,-1.2998285293579102,-1.2998288869857788
0.682112991809845,0.01196919847279787,0.08820658922195435,0.08820658922195435,0.8092195987701416,0.8092195987701416,0.6918571591377258,0.024665791541337967,0.12464041262865067,0.12464041262865067,-1.2559945583343506,-1.2559949159622192
0.6774930953979492,0.011551120318472385,0.08425306528806686,0.08425306528806686,0.8319575786590576,0.8319575786590576,0.6872804164886475,0.024275867268443108,0.1236017718911171,0.1236017718911171,-1.2203311920166016,-1.2203315496444702
0.674098014831543,0.0123367914929986,0.08825774490833282,0.08825774490833282,0.7948904037475586,0.7948904633522034,0.6829215288162231,0.024087464436888695,0.12310269474983215,0.12310269474983215,-1.2030994892120361,-1.2030998468399048
0.6702755093574524,0.012683399021625519,0.08790063858032227,0.08790063858032227,0.8246645927429199,0.8246645927429199,0.6792206764221191,0.02455000765621662,0.12436271458864212,0.12436271458864212,-1.2454047203063965,-1.2454051971435547
0.6653608083724976,0.011928081512451172,0.0874917134642601,0.0874917134642601,0.8222525715827942,0.8222525119781494,0.6755598783493042,0.02502932772040367,0.12565049529075623,0.12565049529075623,-1.2892444133758545,-1.2892447710037231
0.6608468890190125,0.011542337015271187,0.08404910564422607,0.08404910564422607,0.8150238990783691,0.8150238394737244,0.6715520620346069,0.02512628585100174,0.12593641877174377,0.12593641877174377,-1.2981126308441162,-1.2981128692626953
0.6570674180984497,0.011858630925416946,0.08496227860450745,0.08496228605508804,0.8270014524459839,0.8270015120506287,0.6673124432563782,0.024961981922388077,0.1254953145980835,0.1254953145980835,-1.2830848693847656,-1.2830852270126343
0.6528209447860718,0.011680555529892445,0.08491481095552444,0.08491481840610504,0.8289960026741028,0.8289960622787476,0.6628926396369934,0.024589935317635536,0.12451857328414917,0.12451857328414917,-1.2490565776824951,-1.2490569353103638
0.6491352319717407,0.012033632025122643,0.08690975606441498,0.08690975606441498,0.8227859735488892,0.8227859735488892,0.6584365963935852,0.024158237501978874,0.12336543202400208,0.12336543202400208,-1.2095723152160645,-1.209572672843933
0.6452991366386414,0.012214963324368,0.08777205646038055,0.08777205646038055,0.8211560249328613,0.8211560845375061,0.6538139581680298,0.023530246689915657,0.12165136635303497,0.12165136635303497,-1.152134895324707,-1.1521352529525757
0.6404430270195007,0.011344007216393948,0.08361039310693741,0.08361039310693741,0.8226953148841858,0.822695255279541,0.6489611864089966,0.022643446922302246,0.11915654689073563,0.11915654689073563,-1.0710258483886719,-1.0710264444351196
0.6365467309951782,0.011407057754695415,0.08266925811767578,0.08266925811767578,0.8259559273719788,0.8259559273719788,0.6442992687225342,0.021928520873188972,0.11708203703165054,0.11708203703165054,-1.0056369304656982,-1.005637288093567
0.6327780485153198,0.011579424142837524,0.08428675681352615,0.08428677171468735,0.8250870704650879,0.8250870704650879,0.6396757960319519,0.021231448277831078,0.11506219208240509,0.11506219208240509,-0.9418810606002808,-0.9418814182281494
0.6290184259414673,0.011741490103304386,0.08446575701236725,0.08446575701236725,0.8287065029144287,0.8287065029144287,0.635179877281189,0.020643139258027077,0.11346358060836792,0.11346358060836792,-0.8880727291107178,-0.8880730867385864
0.6249246001243591,0.01155075617134571,0.08424419909715652,0.08424419909715652,0.8210854530334473,0.8210853934288025,0.6309916377067566,0.020348893478512764,0.1126406118273735,0.1126406118273735,-0.861160397529602,-0.8611606955528259
0.6216704249382019,0.012185786850750446,0.085264652967453,0.085264652967453,0.7960625886917114,0.7960626482963562,0.627139687538147,0.02037860080599785,0.11271882802248001,0.11271882802248001,-0.8638774156570435,-0.8638778328895569
0.6158629655838013,0.010257687419652939,0.07812000811100006,0.07812000811100006,0.8425597548484802,0.8425597548484802,0.6235816478729248,0.020688747987151146,0.11356811970472336,0.11356811970472336,-0.8922443389892578,-0.8922446370124817
0.6120373606681824,0.010291947051882744,0.0801800787448883,0.0801800787448883,0.8431916832923889,0.8431916832923889,0.6199157238006592,0.02086624503135681,0.11404545605182648,0.11404545605182648,-0.9084786176681519,-0.9084790349006653
0.6087087392807007,0.010797803290188313,0.08120124042034149,0.08120124042034149,0.83584064245224,0.83584064245224,0.6158109903335571,0.020570017397403717,0.11322875320911407,0.11322875320911407,-0.8813849687576294,-0.8813852667808533
0.6054045557975769,0.011293243616819382,0.08178558945655823,0.08178558945655823,0.8384166955947876,0.8384166955947876,0.6115008592605591,0.020041467621922493,0.11174853146076202,0.11174853146076202,-0.8330425024032593,-0.8330428600311279
0.6013006567955017,0.010965759865939617,0.07965558022260666,0.07965558022260666,0.8295918703079224,0.8295918703079224,0.6073797345161438,0.019685355946421623,0.11072812229394913,0.11072812229394913,-0.8004716634750366,-0.8004719614982605
0.5964877605438232,0.009908352978527546,0.07798895239830017,0.07798895239830017,0.8548863530158997,0.8548863530158997,0.6030421257019043,0.019084017723798752,0.10896170884370804,0.10896170884370804,-0.745471715927124,-0.7454721927642822
0.5938348770141602,0.010989137925207615,0.08145097643136978,0.08145097643136978,0.838264524936676,0.838264524936676,0.5990743041038513,0.018841929733753204,0.10823114961385727,0.10823114961385727,-0.7233297824859619,-0.7233300805091858
0.5893603563308716,0.0102341677993536,0.0770738497376442,0.0770738497376442,0.8398122787475586,0.8398123383522034,0.5951759815216064,0.018649915233254433,0.10764509439468384,0.10764509439468384,-0.7057675123214722,-0.7057679295539856
0.5852837562561035,0.009860201738774776,0.07599044591188431,0.07599044591188431,0.8492985367774963,0.8492985963821411,0.5914667844772339,0.018631605431437492,0.10758399218320847,0.10758399218320847,-0.7040929794311523,-0.7040934562683105
0.5830841064453125,0.011343361809849739,0.07961917668581009,0.07961917668581009,0.8370959758758545,0.837096095085144,0.587698221206665,0.01853003166615963,0.10726672410964966,0.10726672410964966,-0.6948027610778809,-0.6948031783103943
0.5793200135231018,0.011244135908782482,0.08170858025550842,0.08170858025550842,0.8245745897293091,0.8245745897293091,0.5844103693962097,0.01890246942639351,0.10839167982339859,0.10839167982339859,-0.7288669347763062,-0.72886723279953
0.575751781463623,0.011334303766489029,0.07880949974060059,0.07880949974060059,0.8142707347869873,0.8142707943916321,0.5812936425209045,0.019429093226790428,0.10994048416614532,0.10994048416614532,-0.7770330905914307,-0.7770336270332336
0.5713717937469482,0.010584283620119095,0.07704702019691467,0.07704702019691467,0.8400956392288208,0.8400956988334656,0.5774918794631958,0.01923021301627159,0.10934791713953018,0.10934791713953018,-0.7588430643081665,-0.7588434219360352
0.5686642527580261,0.011470911093056202,0.08159846812486649,0.08159846812486649,0.8162570595741272,0.8162570595741272,0.573758065700531,0.019080203026533127,0.1089026927947998,0.1089026927947998,-0.7451226711273193,-0.7451231479644775
0.5642712712287903,0.010662263259291649,0.07872621715068817,0.07872621715068817,0.8377737402915955,0.8377737998962402,0.5704535245895386,0.019350185990333557,0.10968836396932602,0.10968836396932602,-0.7698161602020264,-0.7698166370391846
0.5610678791999817,0.0110253831371665,0.07913857698440552,0.07913857698440552,0.842452347278595,0.842452347278595,0.5668830871582031,0.019326109439134598,0.10961464047431946,0.10961464047431946,-0.7676140069961548,-0.7676144242286682
0.557253897190094,0.010744307190179825,0.07975593209266663,0.07975593209266663,0.8470463752746582,0.8470463752746582,0.5626267194747925,0.018577413633465767,0.1073661595582962,0.1073661595582962,-0.6991363763809204,-0.6991369128227234
0.5532664060592651,0.010256549343466759,0.07739809900522232,0.07739809900522232,0.8419243693351746,0.8419244289398193,0.5581334233283997,0.017562927678227425,0.10415714979171753,0.10415714979171753,-0.6063491106033325,-0.6063494086265564
0.5499536991119385,0.010415012948215008,0.07745921611785889,0.07745921611785889,0.8408292531967163,0.8408292531967163,0.5537306070327759,0.016619062051177025,0.1009756475687027,0.1009756475687027,-0.5200207233428955,-0.5200210809707642
0.546898365020752,0.010816657915711403,0.07604674249887466,0.07604674249887466,0.8328406810760498,0.8328406810760498,0.5497750639915466,0.01611497811973095,0.09917580336332321,0.09917580336332321,-0.4739159345626831,-0.47391635179519653
0.5421984791755676,0.009567402303218842,0.07582992315292358,0.07582992315292358,0.8472135663032532,0.8472135663032532,0.5463018417358398,0.016088511794805527,0.09907401353120804,0.09907401353120804,-0.47149527072906494,-0.47149568796157837
0.5393763780593872,0.01019121240824461,0.07571477442979813,0.07571477442979813,0.8525918126106262,0.8525917530059814,0.5431415438652039,0.016364725306630135,0.10005662590265274,0.10005662590265274,-0.4967583417892456,-0.4967588484287262
0.5357679724693298,0.010007643140852451,0.07559342682361603,0.07559342682361603,0.8472980856895447,0.8472980260848999,0.5397066473960876,0.01633809693157673,0.09995222836732864,0.09995222836732864,-0.49432289600372314,-0.4943232834339142
0.5321027636528015,0.009748386219143867,0.07341086119413376,0.07341086119413376,0.8528186678886414,0.8528186082839966,0.536347508430481,0.016369441524147987,0.10006094723939896,0.10006094723939896,-0.4971897602081299,-0.4971901774406433
0.5293534994125366,0.010380788706243038,0.07641442120075226,0.07641442120075226,0.8461519479751587,0.8461519479751587,0.5328207612037659,0.01620827615261078,0.09947533160448074,0.09947533160448074,-0.48244917392730713,-0.4824496805667877
0.5263255834579468,0.01071178913116455,0.07729025185108185,0.07729025185108185,0.8347000479698181,0.8346999883651733,0.5292903184890747,0.016025317832827568,0.09880725294351578,0.09880725294351578,-0.4657154083251953,-0.46571585536003113
0.5222852230072021,0.010014467872679234,0.0750679075717926,0.0750679075717926,0.8415486812591553,0.8415486812591553,0.5258456468582153,0.015910767018795013,0.09837600588798523,0.09837600588798523,-0.4552382230758667,-0.4552387297153473
0.5181689262390137,0.009227038361132145,0.07161226123571396,0.07161226123571396,0.8594570159912109,0.8594570159912109,0.5226832628250122,0.01606827788054943,0.09894954413175583,0.09894954413175583,-0.4696446657180786,-0.4696449935436249
0.5161958336830139,0.010564283467829227,0.0780012235045433,0.0780012235045433,0.8466246724128723,0.8466246724128723,0.5193061828613281,0.015985405072569847,0.09863826632499695,0.09863826632499695,-0.4620649814605713,-0.46206533908843994
0.5124148726463318,0.010069523006677628,0.0755254402756691,0.0755254402756691,0.8389074802398682,0.8389074802398682,0.5156024694442749,0.01554512232542038,0.09698660671710968,0.09698660671710968,-0.42179548740386963,-0.42179590463638306
0.5092633962631226,0.010175042785704136,0.07580870389938354,0.07580870389938354,0.8473994731903076,0.8473994731903076,0.5120474696159363,0.015239040367305279,0.0957995280623436,0.0957995280623436,-0.3938004970550537,-0.3938009440898895
0.5063754320144653,0.01053337287157774,0.0767718181014061,0.0767718181014061,0.8436226844787598,0.8436226844787598,0.5087891817092896,0.015219377353787422,0.09571769088506699,0.09571769088506699,-0.3920021057128906,-0.3920024335384369
0.5022674798965454,0.009660172276198864,0.074691541492939,0.074691541492939,0.8538413643836975,0.8538413047790527,0.5055542588233948,0.015205105766654015,0.09565282613039017,0.09565282613039017,-0.39069676399230957,-0.3906972110271454
0.49907776713371277,0.009684239514172077,0.07355211675167084,0.07355211675167084,0.8405269980430603,0.8405269980430603,0.5023212432861328,0.015173484571278095,0.09552161395549774,0.09552161395549774,-0.38780462741851807,-0.3878050148487091
0.49564769864082336,0.009450369514524937,0.07310175150632858,0.07310175150632858,0.8543336391448975,0.8543336987495422,0.4992122948169708,0.015250520780682564,0.09581563621759415,0.09581563621759415,-0.394850492477417,-0.39485082030296326
0.49334749579429626,0.010333123616874218,0.07676205784082413,0.07676205784082413,0.8423168659210205,0.8423168659210205,0.4961797595024109,0.01538811344653368,0.09634460508823395,0.09634460508823395,-0.4074350595474243,-0.40743547677993774
0.48952263593673706,0.00967127550393343,0.07408037781715393,0.07408037781715393,0.8434643149375916,0.8434642553329468,0.4929559528827667,0.015309743583202362,0.09603282809257507,0.09603282809257507,-0.4002671241760254,-0.400267630815506
0.486575186252594,0.009863393381237984,0.07375963777303696,0.07375963777303696,0.8571881055831909,0.8571881055831909,0.4898050129413605,0.01528786588460207,0.09594450891017914,0.09594450891017914,-0.3982661962509155,-0.3982664942741394
0.48391109704971313,0.010323853231966496,0.07548531889915466,0.07548531889915466,0.8434266448020935,0.8434266448020935,0.48676779866218567,0.015365073457360268,0.09623368084430695,0.09623368084430695,-0.40532779693603516,-0.4053281247615814
0.48073145747184753,0.010255834087729454,0.07509174197912216,0.07509174197912216,0.8466940522193909,0.8466941118240356,0.48403260111808777,0.015735337510704994,0.09763696044683456,0.09763696044683456,-0.4391930103302002,-0.4391935169696808
0.4778089225292206,0.010436870157718658,0.07697425037622452,0.07697425037622452,0.8384310603141785,0.8384310603141785,0.4817729592323303,0.01657329499721527,0.1006607785820961,0.1006607785820961,-0.5158346891403198,-0.5158350467681885
0.4741326868534088,0.009847044944763184,0.07329271733760834,0.07329271733760834,0.8452478647232056,0.8452478647232056,0.4787563383579254,0.01661553978919983,0.10080277174711227,0.10080277174711227,-0.5196985006332397,-0.5196989178657532
0.4705469608306885,0.009312618523836136,0.07238999754190445,0.07238999754190445,0.862966775894165,0.8629667162895203,0.4753408133983612,0.016230249777436256,0.09942913800477982,0.09942913800477982,-0.4844590425491333,-0.48445942997932434
0.46780285239219666,0.00958806462585926,0.07101847976446152,0.07101847976446152,0.8590565919876099,0.8590567111968994,0.47157126665115356,0.015463802963495255,0.09658370167016983,0.09658370167016983,-0.41435790061950684,-0.4143581986427307
0.4654397666454315,0.01022372953593731,0.07431004196405411,0.07431004196405411,0.8509296774864197,0.8509296774864197,0.46781229972839355,0.014688840135931969,0.09349007904529572,0.09349007904529572,-0.34347784519195557,-0.34347817301750183
0.4615583121776581,0.009321039542555809,0.0723901242017746,0.0723901242017746,0.862747073173523,0.8627471327781677,0.4642154574394226,0.01406241673976183,0.09102214127779007,0.09102214127779007,-0.2861834764480591,-0.2861838936805725
0.4608469605445862,0.011576601304113865,0.08020287752151489,0.08020287752151489,0.8050248026847839,0.8050247430801392,0.4609052538871765,0.013712556101381779,0.08987903594970703,0.08987903594970703,-0.2541844844818115,-0.2541848421096802
0.45645657181739807,0.010146820917725563,0.07580570131540298,0.07580570131540298,0.8489150404930115,0.8489151000976562,0.4581809639930725,0.013949926942586899,0.09062592685222626,0.09062592685222626,-0.27589499950408936,-0.2758953869342804
0.45385780930519104,0.0105073731392622,0.07709381729364395,0.07709381729364395,0.8373327255249023,0.8373327255249023,0.45549336075782776,0.014207261614501476,0.09156019985675812,0.09156019985675812,-0.2994314432144165,-0.29943177103996277
0.44973599910736084,0.009323066100478172,0.07326503843069077,0.07326503843069077,0.8648860454559326,0.8648860454559326,0.4527955651283264,0.014436239376664162,0.0923975259065628,0.0923975259065628,-0.32037436962127686,-0.3203747570514679
0.44676193594932556,0.009273848496377468,0.07137367874383926,0.07137367874383926,0.8611801266670227,0.8611801266670227,0.4503052234649658,0.014860294759273529,0.0941532775759697,0.0941532775759697,-0.3591594696044922,-0.35915979743003845
0.44440045952796936,0.009817887097597122,0.07213325798511505,0.07213325798511505,0.847624659538269,0.8476247191429138,0.4476185142993927,0.015064908191561699,0.09496982395648956,0.09496982395648956,-0.37787389755249023,-0.3778744041919708
0.44093048572540283,0.009238654747605324,0.07056352496147156,0.07056352496147156,0.8502509593963623,0.8502510190010071,0.445179283618927,0.015506016090512276,0.09668336808681488,0.09668336808681488,-0.418218731880188,-0.4182192087173462
0.43887680768966675,0.010054266080260277,0.07370354235172272,0.07370354235172272,0.8498411178588867,0.8498411774635315,0.44212692975997925,0.015300449915230274,0.09588482230901718,0.09588482230901718,-0.3994171619415283,-0.39941757917404175
0.4359261989593506,0.009945802390575409,0.0744449645280838,0.0744449645280838,0.8641582131385803,0.8641582131385803,0.43912655115127563,0.015132496133446693,0.09521850198507309,0.09521851688623428,-0.38405561447143555,-0.38405609130859375
0.4334293603897095,0.010274801403284073,0.07214577496051788,0.07214577496051788,0.8453202247619629,0.8453201055526733,0.4359806180000305,0.014797395095229149,0.09386539459228516,0.09386539459228516,-0.3534064292907715,-0.3534069061279297
0.43108293414115906,0.010736986063420773,0.07690823078155518,0.07690823078155518,0.8314570188522339,0.8314570188522339,0.4331018924713135,0.014719747938215733,0.09354003518819809,0.09354003518819809,-0.3463047742843628,-0.34630513191223145
0.42719683051109314,0.009637297131121159,0.07241670787334442,0.07241670787334442,0.8559800386428833,0.8559800386428833,0.42951712012290955,0.013898288831114769,0.09041283279657364,0.09041283279657364,-0.2711719274520874,-0.27117234468460083
0.4235973358154297,0.008800208568572998,0.07097026705741882,0.07097026705741882,0.8731327056884766,0.8731327056884766,0.426352322101593,0.013491299003362656,0.08930503576993942,0.08930503576993942,-0.23394775390625,-0.23394815623760223
0.4216320812702179,0.00959105510264635,0.07144924998283386,0.07144924998283386,0.8613805770874023,0.8613805770874023,0.42340871691703796,0.013296500779688358,0.08893442898988724,0.08893442898988724,-0.21613097190856934,-0.21613125503063202
0.4195444583892822,0.010252956300973892,0.07621103525161743,0.07621103525161743,0.8383466005325317,0.8383466601371765,0.4210474491119385,0.013684682548046112,0.08980155736207962,0.08980155736207962,-0.2516350746154785,-0.2516353726387024
0.4161943793296814,0.009646992199122906,0.0742243081331253,0.0742243081331253,0.8522874116897583,0.8522874712944031,0.41869300603866577,0.014062650501728058,0.09100864082574844,0.09100864082574844,-0.2862049341201782,-0.2862054407596588
0.4138724207878113,0.010053744539618492,0.07383079826831818,0.07383079826831818,0.8439105749130249,0.8439105749130249,0.4164806306362152,0.014568339101970196,0.09287068992853165,0.09287068992853165,-0.33245646953582764,-0.3324568569660187
0.4101499617099762,0.009046328254044056,0.0699692815542221,0.0699692815542221,0.8571760654449463,0.8571760058403015,0.4145175814628601,0.015312966890633106,0.09586949646472931,0.09586949646472931,-0.400562047958374,-0.40056243538856506
0.40850740671157837,0.010107495822012424,0.0728730633854866,0.0728730633854866,0.8454471826553345,0.8454470634460449,0.4125637412071228,0.016050012782216072,0.09863682091236115,0.09863682091236115,-0.4679739475250244,-0.46797433495521545
0.4049825370311737,0.009266109205782413,0.06845013797283173,0.06845013797283173,0.8472968935966492,0.8472968935966492,0.41005662083625793,0.01620505005121231,0.09919586032629013,0.09919586032629013,-0.48215413093566895,-0.48215457797050476
